ResponseId,Duration (in seconds),Q_prog_rate,Q_prog_exp,hint_type,stimulus_presentation,part_lbl,task,prog_num,desc_time,algo_time,hint_time,quantques1_time,quant2_time,quant3_time,quant4_time,quant_ques_af_exp_time,quant_ques_af_exp_time_avg,score_quant1,score_quant2,score_quant3,score_quant4,quant234_avg_score
R_2S90FifOv9aWhAX,696.0,1.0,0.0,Detailed Fix,Python,Clear,"['Palindrome', 'Average Rainfall']",3,0.89054167,2.0002582999999996,0.62504167,0.3524,0.2483583349999999,0.388275,0.17029167,0.806925,0.268974995,1.0,0.0,1.0,1.0,0.6666666666666666
R_2SiY9qnLuAqKRop,900.0,1.0,0.0,Conceptual,Text,Confused,"['Fibonacci', 'Sum Positives']",1,0.623191685,1.3182249700000002,0.909141675,1.00104998,0.60834168,0.7991333300000001,0.57573333,1.98320835,0.66106942,0.0,0.5,0.0,0.5,0.3333333333333333
R_2TB0g7qKopPHflp,1580.0,6.0,1.94,Conceptual,Python,Clear,['Fibonacci'],1,0.060549997,2.0003333,1.0003333,1.8144666,1.7900333,0.1145,2.3941166,4.2986503,1.4328834,1.0,0.0,0.0,1.0,0.3333333333333333
R_2TS9NHRGzIhzggF,872.0,1.0,0.0,Detailed Fix,Python,Confused,Average Rainfall,1,0.7568333,1.0322667,0.71778333,0.63935,0.21756667,0.24335,1.4938166,1.9547333,0.6515778,0.0,0.0,1.0,0.0,0.3333333333333333
R_2Ts20QJj3qpY7zX,1500.0,5.0,0.95,Conceptual,Text,Confused,Sum Positives,1,6.71045,0.93668336,0.66338336,0.40165,0.13993333,1.29685,2.2136,3.6503832,1.2167945,0.0,0.0,1.0,0.0,0.3333333333333333
R_2TvjxRojmsCWlEn,1231.0,1.0,0.0,Conceptual,Python,Clear,"['Average Rainfall', 'Sum Positives']",3,0.8513999800000001,2.0011667500000003,0.87143335,1.19913333,1.445225,0.390849985,0.89698329,2.7330583500000003,0.9110194,1.0,0.0,0.0,1.0,0.3333333333333333
R_2Ubfm0EqlAoLZvu,349.0,8.0,3.08,Test Cases,Text,Confused,Sum Positives,4,0.06293333,0.82088333,0.043533333,2.5178335,0.06268333,0.12,0.04465,0.22733334,0.07577778,0.0,1.0,0.0,0.0,0.3333333333333333
R_2Ucm9lWJRT57axS,1156.0,1.0,3.51,Detailed Fix,Text,Clear,Fibonacci,4,1.1188333,2.0026333,0.80071664,0.69795,0.28078333,1.6516999,0.87586665,2.80835,0.93611664,1.0,1.0,0.0,0.0,0.3333333333333333
R_2UorNjOBcgVsyIx,1319.0,1.0,0.0,No Hint,Python,Confused,Palindrome,4,0.8475167,3.0014665,0.0,0.72746664,0.7015,2.4401667,2.4465334,5.5882,1.8627334,0.0,0.0,0.0,1.0,0.3333333333333333
R_2VOYF25N1xZ9AfY,1806.0,1.0,2.03,Test Cases,Text,Confused,"['Count Pos Neg', 'Average Rainfall']",5,4.4879333500000005,2.00207495,1.00115005,0.411983325,0.44805,2.58328335,0.809583325,3.8409168,1.28030558,0.0,0.0,0.0,0.5,0.1666666666666666
R_2VRzdlLSFQNCreh,551.0,1.0,5.0,Conceptual,Text,Clear,"['Average Rainfall', 'Palindrome']",1,0.651233315,0.954908335,0.32588333,0.45185,0.128258335,0.355491685,0.49996667,0.98371662,0.327905555,1.0,0.5,1.0,1.0,0.8333333333333333
R_2Vl0gzGf4XvoGiJ,1745.0,1.0,0.0,Conceptual,Text,Clear,"['Palindrome', 'Sum Positives']",1,1.27108337,2.001475,1.00145,0.352633335,0.640633365,1.32142497,2.8575415499999997,4.819600149999999,1.60653335,1.0,1.0,1.0,0.5,0.8333333333333333
R_2VliKAWeN1OzsKJ,366.0,2.0,0.8,Conceptual,Text,Confused,Average Rainfall,1,0.38881668,0.26806667,0.31356665,0.48218334,0.117,0.5416,0.35383332,1.0124333,0.33747777,0.0,1.0,1.0,1.0,1.0
R_2Wxy0bQXtdGt1ct,487.0,4.0,2.0,Test Cases,Text,Confused,"['Sum Positives', 'Fibonacci']",3,0.2869416684999999,1.439899975,0.51568332,0.177500007,0.459458335,0.220508335,0.301058335,0.981024965,0.32700832,0.0,0.0,0.0,0.0,0.0
R_2XR5S4r3jV3JcCR,1064.0,1.0,0.0,No Hint,Python,Clear,"['Count Pos Neg', 'Average Rainfall']",4,1.183108285,1.55419165,0.0,0.337016685,1.30279167,0.86283332,0.7369749999999999,2.90260005,0.96753332,1.0,0.5,0.0,0.5,0.3333333333333333
R_2XsOWtw0gKeey5j,625.0,1.0,0.44,Test Cases,Python,Confused,"['Fibonacci', 'Count Pos Neg']",4,0.277941675,2.0005834,1.00189165,0.251566665,0.416483335,0.20400832,0.28863333,0.909124975,0.30304167,0.0,0.0,0.5,0.5,0.3333333333333333
R_2Y4X4fOEhhqx7Ci,471.0,1.0,0.0,No Hint,Python,Clear,"['Count Pos Neg', 'Average Rainfall']",3,0.0852166729999999,0.16915,0.0,0.8554583499999999,1.13714162,0.314316665,0.76984165,2.22129995,0.740433305,1.0,0.5,0.5,0.5,0.5
R_2YDkc5NjbvGQdON,551.0,1.0,0.0,Detailed Fix,Text,Confused,Fibonacci,5,0.10016667,2.0001833,0.76748335,0.68738335,0.06333333,0.06878333,0.06801666,0.20013334,0.066711105,0.0,0.0,0.0,0.0,0.0
R_2Yh0VBsrs595mAd,1032.0,1.0,0.25,No Hint,Python,Clear,"['Average Rainfall', 'Sum Positives']",4,0.4160250199999999,1.72569165,0.0,0.25315832,0.43141668,1.05548333,1.678099925,3.16499985,1.055,1.0,0.0,0.5,1.0,0.5
R_2ZTS9jr5pYBrqv5,1792.0,3.0,1.65,No Hint,Python,Clear,Count Pos Neg,1,1.0674834,3.0024333,0.0,1.0724,0.64283335,2.4973998,1.1861333,4.326367,1.4421222,1.0,1.0,0.0,0.0,0.3333333333333333
R_2aXmFcAnA4r1iXP,854.0,1.0,0.0,Conceptual,Text,Clear,"['Count Pos Neg', 'Sum Positives']",5,0.7516499799999999,2.0685166,0.654708315,0.3504,0.241916665,0.583766675,0.68244997,1.5081333,0.50271109,1.0,0.5,0.5,0.5,0.5
R_2bVGNA3wTBYKUvM,1493.0,2.0,1.5,Test Cases,Text,Confused,"['Average Rainfall', 'Sum Positives']",2,2.9218165000000003,2.2787583,1.0137249499999998,1.24130835,0.5257083149999999,0.372825,2.20394165,3.102475,1.03415835,0.0,0.0,0.0,0.5,0.1666666666666666
R_2cSuwTCLS3EjIjn,888.0,1.0,0.0,Detailed Fix,Text,Clear,Sum Positives,5,0.27056664,0.36450002,0.14338332,0.7008333,2.2209167,0.50025,0.6644833,3.3856502,1.1285499,1.0,1.0,1.0,1.0,1.0
R_2cdT3VM0b4gWm4x,984.0,4.0,5.0,Test Cases,Text,Confused,Fibonacci,1,0.51678336,2.0002167,1.00015,0.84398335,1.2193834,0.86183333,1.00485,3.0860667,1.0286889,0.0,1.0,1.0,0.0,0.6666666666666666
R_2cjCSU4bUWzEzoY,685.0,1.0,1.0,Test Cases,Python,Confused,"['Fibonacci', 'Sum Positives']",4,0.89960834,0.7865249999999999,0.2644749899999999,0.50560834,0.0966,0.370816655,0.09803334,0.565449985,0.188483325,0.0,0.5,0.5,0.5,0.5
R_2cjSuoSCgKZ5cRR,200.0,8.0,2.54,No Hint,Python,Clear,"['Sum Positives', 'Average Rainfall']",3,0.129983333,0.204941665,0.0,0.23407501,0.13353333,0.127666662,0.13183333,0.39303333,0.13101111,1.0,0.0,0.0,0.0,0.0
R_2cnhbVsS9jhOeBF,565.0,2.0,0.0,No Hint,Python,Clear,"['Fibonacci', 'Count Pos Neg']",1,0.0717,2.58356665,0.0,0.37902498,0.163691665,1.009558368,0.0827833315,1.25603337,0.41867779,1.0,0.5,0.5,1.0,0.6666666666666666
R_2dGGHVEgWcTcMzH,445.0,1.0,0.0,No Hint,Python,Clear,"['Count Pos Neg', 'Sum Positives']",1,0.526333315,0.612108335,0.0,0.169449995,0.24815002,0.63348335,0.282416665,1.164049965,0.388016675,1.0,0.5,0.0,0.0,0.1666666666666666
R_2duYoBXHNz2MoNe,1498.0,1.0,0.0,Test Cases,Python,Clear,"['Sum Positives', 'Fibonacci']",4,0.563800025,2.00019165,0.598708335,0.42897501,0.6828083300000001,1.788500025,1.36225832,3.8335666,1.27785555,1.0,0.5,0.5,0.0,0.3333333333333333
R_2ely1V0uQn4wbde,800.0,1.0,0.0,Conceptual,Python,Clear,"['Average Rainfall', 'Sum Positives']",3,0.383425,2.00114165,1.00203335,0.54965,0.53058333,0.30279167,0.624050005,1.4574250000000002,0.485808315,1.0,0.5,0.5,0.0,0.3333333333333333
R_2fcX0PPvWRO9Qju,1757.0,1.0,0.0,Test Cases,Text,Confused,"['Sum Positives', 'Average Rainfall']",1,2.7207668,2.00117505,1.0004,0.460041675,0.3948166549999999,1.709516575,1.1690084,3.27334165,1.09111385,0.0,0.5,0.5,0.0,0.3333333333333333
R_2fjQGVckE1llhc3,890.0,7.0,4.99,Detailed Fix,Python,Clear,"['Palindrome', 'Count Pos Neg']",3,0.79974165,0.879333335,0.99136665,0.6327833,1.29514998,0.572216665,0.130075,1.9974416,0.6658139,1.0,0.0,0.5,0.5,0.3333333333333333
R_2foMC5BBnP2RFDw,668.0,1.0,0.0,Test Cases,Text,Clear,"['Average Rainfall', 'Palindrome']",4,0.5077750000000001,2.00210825,0.49740835,0.360191665,0.30844167,0.48117502,0.51940836,1.309025,0.436341665,1.0,1.0,0.5,1.0,0.8333333333333333
R_2g0jDIMTbBrBKVy,562.0,4.0,2.0,Test Cases,Text,Clear,"['Count Pos Neg', 'Average Rainfall']",1,0.552083335,0.3801,0.751091685,0.7533749750000001,0.103466665,0.2125916649999999,0.964708335,1.28076665,0.4269222199999999,1.0,1.0,0.5,0.0,0.5
R_2g17AKTnN99kmEn,913.0,1.0,0.0,Detailed Fix,Python,Clear,Fibonacci,1,0.58108336,2.0020666,1.0022666,0.70856667,0.72966665,0.35321668,0.5739833,1.6568667,0.5522889,1.0,0.0,1.0,0.0,0.3333333333333333
R_2gXEmeKs49w8xCS,1166.0,2.0,0.0,No Hint,Python,Clear,"['Count Pos Neg', 'Palindrome']",2,3.95404985,0.88883333,0.0,0.197024995,0.20747499,1.53149988,0.65792498,2.3969,0.798966685,1.0,0.5,0.0,0.5,0.3333333333333333
R_2hMUFdSk7tvD4Q1,690.0,7.0,1.0,Conceptual,Text,Clear,"['Sum Positives', 'Count Pos Neg']",3,0.0470333325,1.38645,0.6703,1.3689333149999998,0.20052499,0.1022916675,0.29598333,0.598799975,0.199599998,1.0,0.0,0.0,0.5,0.1666666666666666
R_2hbEdZQcbazHn8b,748.0,1.0,0.0,Conceptual,Text,Clear,"['Average Rainfall', 'Palindrome']",4,0.6208499949999999,2.001125,0.291116665,0.57531669,0.311341665,0.8109916349999999,0.4934416849999999,1.6157750000000002,0.53859169,1.0,0.5,0.5,0.5,0.5
R_2hgXI1ZoyfmIRkR,2016.0,8.0,1.0,No Hint,Text,Clear,"['Count Pos Neg', 'Palindrome']",3,0.0660666665,1.49111665,0.0,0.051891665,0.12939167,0.092533335,0.954066635,1.17599169,0.391997225,1.0,0.5,0.0,0.0,0.1666666666666666
R_2hsfwtU1NTIqtZW,1121.0,1.0,0.0,Detailed Fix,Python,Confused,Palindrome,5,0.50735,0.43851668,0.53768337,0.1193,0.28456667,0.19516666,0.5292,1.0089333,0.33631113,0.0,0.0,1.0,0.0,0.3333333333333333
R_2htp893zYOLPMZK,417.0,2.0,2.0,No Hint,Python,Clear,Sum Positives,2,0.40019998,0.41311666,0.0,0.14233333,0.36609998,0.19701667,0.29808334,0.86120003,0.28706667,1.0,1.0,1.0,0.0,0.6666666666666666
R_2iU2U32eewEFRvc,404.0,1.0,0.33,No Hint,Text,Clear,Sum Positives,1,0.1007,0.1241,0.0,0.44381666,0.066083334,0.053349998,0.15636666,0.27580002,0.09193333,1.0,0.0,1.0,1.0,0.6666666666666666
R_2j8rEEm1sM3WHTb,1749.0,2.0,2.49,Detailed Fix,Text,Clear,Sum Positives,4,0.42526668,2.0018833,1.0020833,0.87263334,1.6290166,1.6741,0.93834996,4.241467,1.4138222,1.0,0.0,1.0,1.0,0.6666666666666666
R_2jWPsMvhqVoUWVH,871.0,1.0,0.0,Test Cases,Text,Clear,"['Average Rainfall', 'Palindrome']",1,0.72841665,2.00030825,0.8678167000000001,1.05242505,0.170124998,0.544525,0.551916665,1.2665667,0.422188875,1.0,1.0,0.5,0.5,0.6666666666666666
R_2kW5JIjasvm50Sl,292.0,1.0,0.44,Detailed Fix,Python,Clear,Palindrome,1,0.23583333,0.1381,0.05615,0.15976667,0.06965,0.13813333,0.17245,0.38023332,0.12674445,1.0,1.0,1.0,0.0,0.6666666666666666
R_2lAhkZpUx3Nk2XC,1137.0,1.0,0.0,Detailed Fix,Text,Clear,Palindrome,2,0.9087166,2.0003,1.0014501,0.31453332,0.24883334,3.4481502,2.1559,5.8528833,1.950961,1.0,0.0,1.0,0.0,0.3333333333333333
R_2lEeNnfiRM44CiJ,3048.0,3.0,1.0,Detailed Fix,Text,Confused,"['Fibonacci', 'Sum Positives']",4,11.02752475,2.00235,1.0012666499999998,0.71480835,1.590075015,3.5841247999999997,0.97239172,6.1465914999999995,2.0488639500000003,0.0,0.0,1.0,0.0,0.3333333333333333
R_2lFa7XIDHrlXRWA,827.0,1.0,0.0,Detailed Fix,Python,Clear,"['Count Pos Neg', 'Palindrome']",4,0.70775,2.0011166,1.00106665,0.342183335,0.5986500100000001,0.31562501,0.4430916649999999,1.35736665,0.452455535,1.0,0.5,1.0,1.0,0.8333333333333333
R_2lJP2oWvOSPRrXw,931.0,1.0,0.0,Detailed Fix,Text,Confused,"['Sum Positives', 'Fibonacci']",4,0.285208335,2.00258335,0.497258355,1.223925,0.7436499999999999,0.55664168,1.01404169,2.3143334,0.7714444600000001,0.0,0.0,0.5,0.5,0.3333333333333333
R_2lgWsqA5PcUc5eF,477.0,1.0,0.0,Conceptual,Python,Clear,"['Palindrome', 'Count Pos Neg']",2,0.51155001,0.63153335,0.29756666,0.198616665,0.1362249999999999,0.4502666549999999,0.5991666600000001,1.1856583,0.39521945,1.0,0.0,0.5,0.5,0.3333333333333333
R_2mQThn8FWVLiBvD,1058.0,1.0,3.0,No Hint,Text,Confused,Average Rainfall,1,1.5841668,3.0004334,0.0,0.9001,0.31925002,2.1027167,0.6357167,3.0576832,1.0192277,0.0,0.0,1.0,1.0,0.6666666666666666
R_2mfpeKlJ6RHkgQk,3299.0,7.0,2.0,Conceptual,Python,Confused,Count Pos Neg,2,1.2802666,1.9137666,1.0002,1.4469167,0.08936667,0.51885,0.31,0.91821665,0.30607224,0.0,0.0,1.0,1.0,0.6666666666666666
R_2mk3AdXicPDNXI7,321.0,1.0,0.0,Test Cases,Python,Clear,Sum Positives,1,0.11026667,0.37585002,0.28798333,0.18033333,0.3687,0.27066666,0.23165001,0.8710167,0.2903389,1.0,0.0,0.0,0.0,0.0
R_2mz5SI9kLeJlM0G,991.0,1.0,0.0,Detailed Fix,Python,Confused,"['Fibonacci', 'Average Rainfall']",3,0.6732083200000001,2.00295,1.00922495,0.4707166849999999,0.802224995,0.889141675,0.500575005,2.1919417,0.73064722,0.0,0.5,1.0,1.0,0.8333333333333333
R_2njyArngjiV2X2K,1039.0,8.0,2.0,Test Cases,Text,Confused,Average Rainfall,5,0.06368334,2.0001667,1.0002167,0.46363336,0.48485,0.38905,0.3014,1.1753,0.39176667,0.0,0.0,0.0,1.0,0.3333333333333333
R_2pZK4qi6I2Gjt9n,432.0,7.0,5.0,Conceptual,Text,Clear,"['Sum Positives', 'Fibonacci']",5,0.1972999999999999,1.1585000250000002,0.22320834,0.5386,0.112641665,0.22864167,0.2221,0.56338334,0.18779444,1.0,1.0,0.5,0.5,0.6666666666666666
R_2phcyekHqNlqHeh,737.0,9.0,1.0,No Hint,Python,Confused,Average Rainfall,1,3.6563833,1.3575166,0.0,0.6483334,0.9946833,0.19053334,0.12816666,1.3133833,0.43779442,0.0,0.0,0.0,0.0,0.0
R_2pzgtEaVcfFzSuw,339.0,2.0,2.0,No Hint,Text,Clear,"['Palindrome', 'Fibonacci']",2,0.274625005,0.80711665,0.0,0.3141,0.282525005,0.29723332,0.218700005,0.7984583,0.266152795,1.0,0.5,0.5,0.5,0.5
R_2q575w9aEQgixRz,290.0,2.0,0.49,No Hint,Python,Clear,Count Pos Neg,3,0.16793333,0.100883335,0.0,0.23668334,0.08764999,0.47106665,0.37171665,0.93043333,0.31014445,1.0,0.0,1.0,1.0,0.6666666666666666
R_2qNINdS9u8Bm5nX,542.0,4.0,1.99,Conceptual,Text,Clear,Fibonacci,5,0.7075666,2.002,0.18945,0.4086,0.19225,0.65368336,0.6325333,1.4784666,0.49282223,1.0,0.0,1.0,1.0,0.6666666666666666
R_2qaFl2krGaiq52E,855.0,1.0,0.0,No Hint,Python,Clear,Palindrome,3,0.7306,2.41855,0.0,0.30698335,0.7364167,1.2508167,0.9544333,2.9416666,0.98055553,1.0,0.0,0.0,0.0,0.0
R_2qk61dW0tIJgP2F,1337.0,1.0,0.0,Detailed Fix,Python,Confused,Average Rainfall,1,1.76485,2.00035,0.75665,0.9724,1.0338666,2.3701332,1.7378,5.1418,1.7139333,0.0,1.0,0.0,1.0,0.6666666666666666
R_2qrv8SgGv4lLuoS,1602.0,1.0,0.0,Test Cases,Python,Clear,Fibonacci,4,1.2399334,2.0003333,1.00025,0.89274997,0.52255,0.84449995,0.58115,1.9482,0.6494,1.0,1.0,0.0,1.0,0.6666666666666666
R_2qxuZLwgcIufdny,370.0,1.0,0.0,No Hint,Python,Clear,"['Sum Positives', 'Palindrome']",1,0.226791665,1.02090835,0.0,0.2345749999999999,0.473075025,0.13940833,0.308341665,0.92082508,0.30694167,1.0,0.5,0.0,0.5,0.3333333333333333
R_2rI19UCQHLW3hpm,872.0,1.0,0.0,Detailed Fix,Text,Clear,"['Fibonacci', 'Sum Positives']",4,0.68939165,2.0004000499999997,0.4992083349999999,0.478900015,0.34813334,1.11388335,0.79819997,2.2602167,0.753405535,1.0,0.5,0.5,0.5,0.5
R_2rMMS5wdVaVOixa,505.0,3.0,5.0,Detailed Fix,Text,Clear,"['Palindrome', 'Average Rainfall']",2,0.21019167,1.04875,0.219924995,0.418516655,0.340149985,0.64128335,0.454266665,1.43570005,0.47856668,1.0,1.0,1.0,1.0,1.0
R_2rVNFbcEXyxJBLl,717.0,2.0,1.0,No Hint,Python,Confused,"['Average Rainfall', 'Sum Positives']",3,0.4794,2.11299165,0.0,0.81546663,0.312350015,0.37311667,0.145908332,0.8313750249999999,0.277125,0.0,0.5,0.0,0.0,0.1666666666666666
R_2reUjxv3B9ruDj8,687.0,5.0,3.51,Conceptual,Python,Confused,Sum Positives,1,0.16878334,0.037533335,0.28698334,0.75658333,0.07528333,0.8351334,0.27306667,1.1834834,0.39449444,0.0,0.0,0.0,0.0,0.0
R_2ri5ICwwsEH9FSr,824.0,1.0,0.7,No Hint,Text,Clear,"['Average Rainfall', 'Fibonacci']",3,0.80170835,1.4807332999999998,0.0,0.87442505,0.34544166,0.766724975,0.856724985,1.96889165,0.6562972499999999,1.0,0.5,0.5,0.5,0.5
R_2rvEedsiAyNlbOd,1124.0,5.0,3.0,Test Cases,Text,Clear,['Sum Positives'],5,0.0567,0.60413337,0.24708334,2.0110667,0.08658334,0.045033332,0.0861,0.21771666,0.072572224,1.0,0.0,0.0,0.0,0.0
R_2rziEhZbLrSyk01,897.0,1.0,0.0,Test Cases,Python,Confused,Sum Positives,5,0.55876666,2.0033667,1.0019166,0.40106666,0.38346666,0.32615,0.7701,1.4797167,0.4932389,0.0,0.0,1.0,1.0,0.6666666666666666
R_2sAU8uzzRUN4B0Z,607.0,1.0,0.0,No Hint,Python,Clear,"['Fibonacci', 'Average Rainfall']",4,0.5230583,1.08193335,0.0,0.4971833,0.7832500499999999,0.570950015,0.50155002,1.85575,0.61858333,1.0,0.0,0.5,0.5,0.3333333333333333
R_2t7N1tnvaEXO1yx,405.0,2.0,0.05,Detailed Fix,Text,Confused,Average Rainfall,1,0.41921666,0.9444,0.24821666,0.33561665,0.27993333,0.44806668,0.48038334,1.2083833,0.40279445,0.0,0.0,1.0,0.0,0.3333333333333333
R_2ttW15duxGr3kJj,753.0,1.0,0.0,Conceptual,Python,Clear,Palindrome,4,0.26998332,2.0019834,1.0019166,0.18671666,0.27428335,0.22635001,0.19921666,0.69985,0.23328333,1.0,0.0,1.0,1.0,0.6666666666666666
R_2uCfA5b5lXOJdTG,551.0,3.0,1.25,Detailed Fix,Python,Clear,Palindrome,2,0.022583334,0.21116666,0.6903166,0.034416668,0.034316666,0.069583334,0.038083334,0.14198333,0.047327776,1.0,1.0,0.0,1.0,0.6666666666666666
R_2uICj7d9CBXhoEv,426.0,2.0,5.0,No Hint,Text,Clear,"['Palindrome', 'Average Rainfall']",1,0.4214166849999999,1.37882505,0.0,0.35284167,0.1909499949999999,0.178066665,0.31154167,0.68055832,0.226852775,1.0,1.0,1.0,0.5,0.8333333333333333
R_2uIkU8ccwWy5I59,597.0,1.0,0.0,No Hint,Text,Clear,"['Sum Positives', 'Palindrome']",3,0.49742499,1.1059166500000002,0.0,0.3888,0.28576666,0.93464165,0.60801664,1.82842515,0.609475,1.0,1.0,0.5,1.0,0.8333333333333333
R_2uVrtPtVO88WchR,1035.0,1.0,0.0,Detailed Fix,Text,Clear,"['Palindrome', 'Average Rainfall']",1,1.20175,2.00032495,1.00106665,0.907375,0.3522416499999999,1.1565166,0.58153335,2.09029175,0.6967639000000001,1.0,0.5,0.5,1.0,0.6666666666666666
R_2vXijUOKy010dfr,1132.0,1.0,0.0,No Hint,Text,Clear,"['Average Rainfall', 'Palindrome']",2,0.587416675,1.48795837,0.0,0.4189083249999999,1.99225825,2.32277495,1.74706665,6.06209995,2.02070005,1.0,0.5,0.5,1.0,0.6666666666666666
R_2w0HTNaH2VSW0JH,1258.0,1.0,0.0,Conceptual,Python,Confused,Average Rainfall,2,1.45505,2.00045,1.0020334,0.36735,0.68001664,0.5797167,0.65008336,1.9098166,0.63660556,0.0,1.0,1.0,1.0,1.0
R_2w4cSOYuBXP4ANz,447.0,5.0,4.44,No Hint,Text,Confused,"['Fibonacci', 'Sum Positives']",1,0.3103916674999999,0.114800002,0.0,1.504966735,0.919691685,0.086191663,0.0659916624999999,1.07187498,0.3572916915,0.0,0.0,0.0,0.0,0.0
R_2w5Gv9PavDz2RcJ,1208.0,2.0,0.46,No Hint,Python,Clear,Palindrome,4,0.71361667,3.0020833,0.0,0.28616667,0.7187167,0.85805005,0.15553333,1.7323,0.57743335,1.0,1.0,1.0,1.0,1.0
R_2wELd1KjD0ax164,809.0,2.0,1.0,Test Cases,Text,Clear,"['Palindrome', 'Sum Positives']",1,0.40880003,2.0017333500000003,1.00110835,0.237366665,0.33811665,1.16675835,0.44670835,1.9515833,0.65052775,1.0,1.0,1.0,1.0,1.0
R_2x3NXi8xzeYkZkl,421.0,3.0,2.03,Detailed Fix,Text,Clear,"['Palindrome', 'Fibonacci']",2,0.28867498,0.90825,0.3135000049999999,0.375900015,0.161183325,0.207733325,0.407533315,0.77645,0.25881666,1.0,1.0,1.0,1.0,1.0
R_2xF9PAdFKkZAhCV,578.0,1.0,0.0,Detailed Fix,Text,Clear,Average Rainfall,5,0.54284996,1.05585,0.30033335,0.6777833,0.30315,0.7655,0.45228332,1.5209333,0.5069778,1.0,0.0,1.0,1.0,0.6666666666666666
R_2yUOasxdVioyF7X,368.0,8.0,1.77,Detailed Fix,Python,Confused,"['Sum Positives', 'Fibonacci']",4,0.0608416684999999,0.91373338,0.6744666500000001,0.065233335,0.12248333,0.43658332,0.0666166649999999,0.62568333,0.208561105,0.0,0.0,0.0,0.5,0.1666666666666666
R_2yrcoK4VLafVBNt,1337.0,1.0,0.0,Conceptual,Python,Confused,Average Rainfall,1,1.5620333,2.0023832,1.0025667,1.0120666,0.9827833,0.86715,1.29445,3.1443832,1.0481278,0.0,0.0,1.0,1.0,0.6666666666666666
R_30VxCF39q7GkAOl,415.0,1.0,0.0,Test Cases,Text,Confused,"['Fibonacci', 'Sum Positives']",3,0.292516665,0.434483335,0.3553916649999999,0.57564166,0.185100005,0.5349416300000001,0.4005083299999999,1.12055005,0.37351666,0.0,0.5,0.0,0.0,0.1666666666666666
R_31Y4lU3gnqX0js0,699.0,1.0,0.0,No Hint,Python,Clear,"['Average Rainfall', 'Fibonacci']",2,0.68051667,1.94942505,0.0,0.38299167,0.338499995,0.900525035,0.65448335,1.89350835,0.631169445,1.0,1.0,0.5,1.0,0.8333333333333333
R_32E8bo1vZtcEcnv,567.0,7.0,1.79,Detailed Fix,Text,Clear,"['Sum Positives', 'Fibonacci']",2,0.36107498,0.8251749500000001,0.6237166900000001,0.740400015,0.367216655,0.373291665,0.254608335,0.99511666,0.33170558,1.0,0.0,0.0,0.0,0.0
R_32t6PAucnwSjjNu,3222.0,1.0,0.02,No Hint,Text,Clear,"['Palindrome', 'Sum Positives']",5,0.6142749999999999,2.42201665,0.0,0.225783335,0.65702505,1.41905002,0.5991917,2.6752666499999997,0.8917555500000001,1.0,0.5,1.0,1.0,0.8333333333333333
R_32z4OSYk1Axudrh,1281.0,1.0,0.0,Conceptual,Text,Clear,Sum Positives,3,9.61415,2.1496665,1.0302666,0.20701666,0.31113333,0.31775,0.31811666,0.94699997,0.31566668,1.0,1.0,1.0,1.0,1.0
R_33CnGAPpJstJOXm,796.0,1.0,0.0,Conceptual,Python,Clear,Average Rainfall,2,0.6825,2.00045,1.00195,0.85901666,0.43358332,0.44836667,0.84076667,1.7227167,0.5742389,1.0,0.0,1.0,0.0,0.3333333333333333
R_341qG7bNBlNEAMA,1448.0,10.0,2.47,Test Cases,Python,Clear,"['Palindrome', 'Average Rainfall']",4,0.35185,1.72869995,0.75075,1.54095835,2.07439165,0.5954,0.20906667,2.8788582,0.959619475,1.0,0.5,0.0,1.0,0.5
R_3435iqKjaaULpjr,1608.0,1.0,0.0,Detailed Fix,Text,Clear,"['Average Rainfall', 'Sum Positives']",4,1.37617492,2.03174165,1.02427495,0.6001167,0.45305,0.418133335,0.263233335,1.13441665,0.3781389,1.0,0.5,0.0,1.0,0.5
R_35yFMKq4bxlkemS,722.0,2.0,0.75,No Hint,Text,Clear,"['Fibonacci', 'Sum Positives']",1,0.73985835,2.0687417,0.0,0.4760666799999999,0.207916665,0.50113334,0.83247495,1.541525,0.51384165,1.0,1.0,1.0,1.0,1.0
R_37Ispr6HFFMSN4I,775.0,1.0,0.0,Detailed Fix,Text,Clear,"['Sum Positives', 'Average Rainfall']",2,1.263775015,2.0009750000000004,0.572283355,0.200341676,0.329125,0.75221666,0.502625005,1.58396662,0.52798892,1.0,0.5,0.5,1.0,0.6666666666666666
R_389T2x8NmSBujDz,531.0,3.0,5.0,No Hint,Python,Clear,"['Palindrome', 'Fibonacci']",1,0.648608325,1.1848999999999998,0.0,0.315508335,0.21919167,0.139958337,0.51026667,0.8694166999999999,0.2898055699999999,1.0,0.5,0.5,0.5,0.5
R_38Isj4RwAET8Bbj,1218.0,1.0,0.11,Test Cases,Text,Clear,"['Count Pos Neg', 'Sum Positives']",3,0.540741675,1.5126334,0.78483335,1.04730835,0.88909171,1.93675,0.7162000199999999,3.5420416,1.1806806,1.0,0.0,0.5,0.5,0.3333333333333333
R_3A71z4Saae0sgmd,162.0,8.0,5.0,Conceptual,Python,Confused,['Average Rainfall'],4,0.06621667,0.10311666,0.04305,0.61986667,0.08168333,0.12033333,0.033333335,0.23535,0.078449994,0.0,0.0,1.0,1.0,0.6666666666666666
