ResponseId,Duration (in seconds),Q_prog_rate,Q_prog_exp,hint_type,stimulus_presentation,part_lbl,task,prog_num,desc_time,algo_time,hint_time,quantques1_time,quant2_time,quant3_time,quant4_time,quant_ques_af_exp_time,quant_ques_af_exp_time_avg,score_quant1,score_quant2,score_quant3,score_quant4,quant234_avg_score
R_3qgzCQA9k1lgbSC,736.0,1.0,0.0,Detailed Fix,Text,Clear,Sum Positives,1,0.46416667,2.0019,1.00195,0.29261667,0.11376667,0.15708333,0.7275833,0.9984333,0.3328111,1.0,1.0,1.0,1.0,1.0
R_3qgzCQA9k1lgbSC,736.0,1.0,0.0,Detailed Fix,Text,Confused,Average Rainfall,1,0.88945,2.0003166,1.002,0.22433333,0.6811167,0.32478333,0.40345,1.4093499,0.46978334,0.0,0.0,1.0,0.0,0.3333333333333333
R_3qySLEhck6GNTaU,630.0,1.0,0.0,Conceptual,Text,Clear,Palindrome,4,0.45851666,2.0004334,1.002,0.22375001,0.30238333,0.69421667,0.36416668,1.3607668,0.4535889,1.0,0.0,1.0,0.0,0.3333333333333333
R_3qySLEhck6GNTaU,630.0,1.0,0.0,Conceptual,Text,Clear,Fibonacci,4,1.0752833,0.7780333,0.37943333,0.32863334,0.43876666,0.31096667,0.49355,1.2432834,0.4144278,1.0,0.0,1.0,0.0,0.3333333333333333
R_3r0lIPHdCs3fO21,1358.0,1.0,0.0,Detailed Fix,Text,Clear,Count Pos Neg,1,0.80043334,2.0003166,1.0003167,1.1424333,1.6183833,0.73508334,1.6105667,3.9640334,1.3213445,1.0,0.0,1.0,1.0,0.6666666666666666
R_3r0lIPHdCs3fO21,1358.0,1.0,0.0,Detailed Fix,Text,Confused,Fibonacci,1,1.2941834,2.0003834,1.002,1.21555,1.2585666,1.7210166,1.0652667,4.04485,1.3482834,0.0,1.0,1.0,0.0,0.6666666666666666
R_3r91KAYVpjvfkW7,463.0,4.0,1.99,Detailed Fix,Python,Clear,Fibonacci,2,0.47373334,0.46864998,0.32895,0.5908667,0.29131666,0.115883335,0.08318333,0.49038333,0.16346112,1.0,1.0,1.0,1.0,1.0
R_3r91KAYVpjvfkW7,463.0,4.0,1.99,Detailed Fix,Python,Confused,Average Rainfall,2,0.71860003,0.61365,0.29978332,0.1092,0.11101666,0.96611667,1.1317999,2.2089334,0.7363111,0.0,0.0,1.0,1.0,0.6666666666666666
R_3r9v6WbXskMGojC,905.0,2.0,0.13,Test Cases,Text,Clear,Average Rainfall,2,1.0696167,2.0002334,1.0010167,0.2904,0.7015833,0.47961667,0.26726666,1.4484667,0.48282224,1.0,1.0,0.0,1.0,0.6666666666666666
R_3r9v6WbXskMGojC,905.0,2.0,0.13,Test Cases,Text,Clear,Palindrome,2,0.227,2.0003834,1.0019833,0.27816668,0.11985,0.9378167,0.40526667,1.4629333,0.48764446,1.0,0.0,1.0,1.0,0.6666666666666666
R_3rOGwiYDXZrkyxu,778.0,2.0,3.04,Conceptual,Text,Clear,Average Rainfall,4,0.74576664,2.0010333,1.0010833,0.45200002,0.166,0.25766668,0.65931666,1.0829833,0.36099443,1.0,0.0,0.0,1.0,0.3333333333333333
R_3rOGwiYDXZrkyxu,778.0,2.0,3.04,Conceptual,Text,Confused,Sum Positives,4,0.14038333,2.0010166,1.00085,0.17693333,0.42981666,0.5341,0.23208334,1.196,0.39866668,0.0,1.0,1.0,0.0,0.6666666666666666
R_3rTxlDQCVLfhGok,1860.0,1.0,0.0,Test Cases,Python,Confused,Sum Positives,3,0.41513336,2.0036333,1.0022666,0.36141667,0.30608332,0.27288333,1.4305167,2.0094833,0.66982776,0.0,0.0,0.0,1.0,0.3333333333333333
R_3rTxlDQCVLfhGok,1860.0,1.0,0.0,Test Cases,Python,Clear,Count Pos Neg,3,1.8540167,2.0018833,1.0002834,0.33501667,1.1471168,0.25536665,1.8611666,3.26365,1.0878834,1.0,1.0,1.0,1.0,1.0
R_3t85oj2M9XOp0WZ,890.0,1.0,0.01,Test Cases,Python,Clear,Count Pos Neg,1,0.57171667,2.0003,1.00205,0.16813333,0.30310002,0.21256666,0.7166167,1.2322832,0.4107611,1.0,1.0,1.0,0.0,0.6666666666666666
R_3t85oj2M9XOp0WZ,890.0,1.0,0.01,Test Cases,Python,Clear,Fibonacci,1,0.75908333,2.002,1.0019833,0.89946663,0.6745833,0.40361664,0.40268332,1.4808832,0.49362776,1.0,0.0,0.0,1.0,0.3333333333333333
R_3tG3oYHsowSHPLu,1042.0,1.0,0.0,Test Cases,Text,Confused,Average Rainfall,1,0.53055,2.0233,1.0017833,0.6165,0.09590001,0.92715,0.6200167,1.6430666,0.54768884,0.0,0.0,0.0,1.0,0.3333333333333333
R_3tG3oYHsowSHPLu,1042.0,1.0,0.0,Test Cases,Text,Confused,Sum Positives,1,0.2407,2.0003667,1.0019833,0.6958,1.4775333,1.4310833,0.7756,3.6842165,1.2280723,0.0,1.0,0.0,0.0,0.3333333333333333
R_3tWi60JaD3zGPip,100.0,8.0,2.53,No Hint,Python,Clear,Count Pos Neg,4,0.019533334,0.032616667,0.0,0.09448334,0.034816667,0.07335,0.045616668,0.15378334,0.051261112,1.0,0.0,1.0,0.0,0.3333333333333333
R_3tgPKSHPK1Jp9cC,929.0,1.0,0.0,Detailed Fix,Text,Confused,Palindrome,4,0.32748333,2.0003333,1.0018333,0.3239,0.6006,0.34763333,0.41048333,1.3587167,0.45290557,0.0,1.0,1.0,0.0,0.6666666666666666
R_3tgPKSHPK1Jp9cC,929.0,1.0,0.0,Detailed Fix,Text,Confused,Average Rainfall,4,0.9214,2.00025,1.0002333,1.2771167,0.72008336,0.57885,0.6967667,1.9957,0.6652334,0.0,0.0,1.0,1.0,0.6666666666666666
R_3vcOHkJoVvwrPy6,764.0,1.0,0.43,No Hint,Text,Clear,Palindrome,5,0.44918334,1.0094,0.0,0.2643667,1.9484832,0.3173,1.1153333,3.3811166,1.1270388,1.0,0.0,0.0,1.0,0.3333333333333333
R_3vcOHkJoVvwrPy6,764.0,1.0,0.43,No Hint,Text,Clear,Fibonacci,5,0.6101,2.0399165,0.0,0.25513333,0.64163333,0.41274998,1.3838667,2.43825,0.81275,1.0,0.0,0.0,1.0,0.3333333333333333
R_3xsSQQlKAHRYm4x,511.0,1.0,0.0,No Hint,Python,Clear,Count Pos Neg,5,0.26236665,1.2617,0.0,0.2477,0.22093333,0.20670001,1.0996499,1.5272833,0.5090944,1.0,0.0,0.0,0.0,0.0
R_3xsSQQlKAHRYm4x,511.0,1.0,0.0,No Hint,Python,Confused,Sum Positives,5,0.042999998,0.74086666,0.0,0.31753334,0.43126667,0.93088335,0.34253332,1.7046833,0.56822777,0.0,1.0,0.0,1.0,0.6666666666666666
R_3y0u7zSETQ7bjAB,480.0,1.0,0.0,No Hint,Text,Clear,Fibonacci,4,0.45314997,1.1280667,0.0,0.36063334,0.22798333,0.10158333,0.7272,1.0567666,0.35225555,1.0,0.0,1.0,1.0,0.6666666666666666
R_3y0u7zSETQ7bjAB,480.0,1.0,0.0,No Hint,Text,Confused,Average Rainfall,4,0.46615,1.3442,0.0,0.41285,0.32043332,0.4202,0.5854834,1.3261167,0.4420389,0.0,0.0,0.0,0.0,0.0
R_3zNrlr8lyAlMl4Y,1239.0,1.0,0.0,No Hint,Python,Clear,Palindrome,4,0.67326665,3.0003831,0.0,0.57125,0.87408334,1.9417332,1.0072833,3.8231,1.2743666,1.0,1.0,0.0,0.0,0.3333333333333333
R_3zNrlr8lyAlMl4Y,1239.0,1.0,0.0,No Hint,Python,Clear,Fibonacci,4,1.09775,3.0004165,0.0,0.75875,0.7524666,1.08255,1.5926666,3.4276834,1.1425611,1.0,0.0,0.0,0.0,0.0
R_3zSj3dm60175TDw,772.0,4.0,0.2,Conceptual,Python,Clear,Palindrome,1,0.5536667,2.0023334,0.17026666,0.27366668,0.22858334,0.38329998,0.36168334,0.9735667,0.3245222,1.0,1.0,1.0,1.0,1.0
R_3zSj3dm60175TDw,772.0,4.0,0.2,Conceptual,Python,Clear,Sum Positives,1,0.44526666,2.0004,1.0020334,0.47535,0.38665,0.43238336,0.4746,1.2936332,0.4312111,1.0,1.0,1.0,1.0,1.0
R_3zXKpGs2LzCEMpP,899.0,1.0,1.01,Test Cases,Text,Clear,Fibonacci,2,0.57885,2.0021167,0.49508333,0.60218334,0.7090666,0.37053335,0.38986668,1.4694667,0.48982224,1.0,1.0,1.0,1.0,1.0
R_3zXKpGs2LzCEMpP,899.0,1.0,1.01,Test Cases,Text,Clear,Count Pos Neg,2,1.4300333,1.1778833,0.34811667,0.6720833,0.18308333,0.32505,1.9388167,2.44695,0.81565,1.0,1.0,1.0,1.0,1.0
R_3zaOpGguEfKs4ud,493.0,1.0,0.0,Detailed Fix,Text,Clear,Count Pos Neg,4,0.45898333,2.0004833,0.3647,0.5487667,0.13715,0.46705002,0.5182,1.1224,0.37413332,1.0,0.0,0.0,0.0,0.0
R_3zaOpGguEfKs4ud,493.0,1.0,0.0,Detailed Fix,Text,Clear,Palindrome,4,0.25971666,0.4508,0.19385,0.33216667,0.09296667,0.44686666,0.36936668,0.90919995,0.30306667,1.0,0.0,0.0,0.0,0.0
R_3zijMBhm5RutRzb,733.0,1.0,0.0,Test Cases,Python,Clear,Count Pos Neg,2,0.6734333,2.00135,1.0002,0.35090002,0.15445,0.37721667,0.32271668,0.85438335,0.28479445,1.0,0.0,1.0,0.0,0.3333333333333333
R_3zijMBhm5RutRzb,733.0,1.0,0.0,Test Cases,Python,Clear,Sum Positives,2,0.48611668,2.0019333,1.0019166,0.6776833,0.3263667,0.5481833,0.27391666,1.1484666,0.38282222,1.0,1.0,0.0,1.0,0.6666666666666666
R_4BroMZCkOMBYqFv,105.0,10.0,1.89,Conceptual,Text,Clear,Fibonacci,5,0.020316666,0.03593333,0.026533334,0.04545,0.047316667,0.08776666,0.07271667,0.2078,0.06926667,1.0,0.0,0.0,0.0,0.0
R_4DkIQaJ77drL4o8,228.0,10.0,5.0,No Hint,Python,Confused,Sum Positives,3,0.027566668,0.032516666,0.0,0.50406665,0.2951167,0.12665,0.072566666,0.49433333,0.16477777,0.0,1.0,1.0,0.0,0.6666666666666666
R_4DkIQaJ77drL4o8,228.0,10.0,5.0,No Hint,Python,Confused,Palindrome,3,0.02115,0.0217,0.0,0.57415,0.07265,0.14456667,0.27933332,0.49655,0.16551666,0.0,1.0,0.0,0.0,0.3333333333333333
R_4KkDn79SuNmEgZW,348.0,1.0,0.0,Conceptual,Python,Clear,Count Pos Neg,1,0.3292,0.9616334,0.46206668,0.52145,0.19905,0.2633,0.409,0.87135,0.29045,1.0,0.0,0.0,0.0,0.0
R_4KkDn79SuNmEgZW,348.0,1.0,0.0,Conceptual,Python,Clear,Sum Positives,1,0.20605,0.21823333,0.1703,0.20723334,0.11085,0.1541,0.11045,0.3754,0.12513334,1.0,0.0,0.0,1.0,0.3333333333333333
R_4L8fdXRjb7AQRrz,1383.0,1.0,1.0,Detailed Fix,Python,Clear,Count Pos Neg,3,1.72715,2.0021167,1.0031333,0.8663,0.25195,3.1475668,0.9399833,4.3395,1.4465001,1.0,1.0,0.0,0.0,0.3333333333333333
R_4L8fdXRjb7AQRrz,1383.0,1.0,1.0,Detailed Fix,Python,Clear,Sum Positives,3,0.61153334,2.00095,1.0003667,0.43123335,2.2513666,1.0625167,0.27175,3.5856333,1.1952112,1.0,0.0,1.0,1.0,0.6666666666666666
R_4aRfPnFn0PRQGal,973.0,1.0,3.01,Test Cases,Python,Clear,Count Pos Neg,5,2.28215,2.0019,1.0001833,0.42103332,0.18319999,2.3481834,0.59611666,3.1274998,1.0425,1.0,0.0,0.0,0.0,0.0
R_4aRfPnFn0PRQGal,973.0,1.0,3.01,Test Cases,Python,Clear,Palindrome,5,0.70668334,0.76641667,1.0003333,0.39286667,0.36651665,0.38465002,0.44715002,1.1983167,0.3994389,1.0,0.0,0.0,0.0,0.0
R_4gYnmvecg5afmX9,1730.0,1.0,0.0,Conceptual,Python,Confused,Count Pos Neg,4,0.60026664,2.00045,1.0021167,0.55083334,0.31696665,2.4879668,0.37608334,3.1810164,1.0603389,0.0,0.0,1.0,0.0,0.3333333333333333
R_4gYnmvecg5afmX9,1730.0,1.0,0.0,Conceptual,Python,Confused,Palindrome,4,8.315717,2.0022168,1.0019833,2.31455,0.30185,1.7278167,0.97999996,3.0096667,1.0032222,0.0,1.0,0.0,1.0,0.6666666666666666
R_4hY9cOateeP5dx7,416.0,5.0,2.5,Conceptual,Python,Clear,Palindrome,3,0.1198,0.6612833,0.06866667,0.80771667,0.070033334,0.07936667,0.1069,0.2563,0.085433334,1.0,0.0,1.0,0.0,0.3333333333333333
R_4m36ClrDCflIrwg,682.0,1.0,0.0,Conceptual,Text,Clear,Count Pos Neg,5,0.57670003,2.0019667,0.33758333,0.3369333,0.15471667,0.3166333,0.50628334,0.97763336,0.3258778,1.0,0.0,1.0,1.0,0.6666666666666666
R_4m36ClrDCflIrwg,682.0,1.0,0.0,Conceptual,Text,Clear,Average Rainfall,5,0.79688334,2.0002832,0.35845,0.40670002,0.33548334,0.7521333,0.26313335,1.35075,0.45025,1.0,0.0,1.0,1.0,0.6666666666666666
R_4mOuqGK6GgZuUqa,566.0,3.0,3.0,Conceptual,Python,Clear,Sum Positives,4,0.09086667,0.061416667,0.064166665,0.67798334,0.8276833,0.26791668,1.1897334,2.2853332,0.76177776,1.0,1.0,0.0,0.0,0.3333333333333333
R_4mOuqGK6GgZuUqa,566.0,3.0,3.0,Conceptual,Python,Clear,Fibonacci,4,0.08383334,0.38416666,0.23128334,1.89105,0.71991664,0.57486665,0.21116666,1.5059501,0.50198334,1.0,0.0,0.0,1.0,0.3333333333333333
R_4n6FcaylwLrD6SZ,426.0,10.0,5.0,Test Cases,Text,Clear,Fibonacci,2,0.030716667,2.0307667,0.6901167,0.39056668,0.7999166,0.24826667,0.26165,1.3098333,0.43661112,1.0,1.0,1.0,0.0,0.6666666666666666
R_4n6FcaylwLrD6SZ,426.0,10.0,5.0,Test Cases,Text,Confused,Count Pos Neg,2,0.22003333,0.044716667,0.08986667,0.09256666,0.076416664,0.17606667,0.07493333,0.3274167,0.10913888,0.0,1.0,1.0,0.0,0.6666666666666666
R_4oc0VzRXXubYZS4,1111.0,6.0,5.0,Conceptual,Python,Clear,Palindrome,1,0.30618334,0.5058167,0.7391333,0.7722167,1.02975,1.04765,1.4739667,3.5513666,1.1837889,1.0,0.0,0.0,0.0,0.0
R_4oc0VzRXXubYZS4,1111.0,6.0,5.0,Conceptual,Python,Clear,Average Rainfall,1,0.6411667,1.1451167,0.29551667,2.2756834,1.4425334,0.18636666,0.22653334,1.8554332,0.61847776,1.0,1.0,0.0,1.0,0.6666666666666666
R_4qCMroraKr4xg1I,694.0,6.0,2.39,Test Cases,Text,Clear,Fibonacci,3,0.073533334,1.6729333,0.51316667,0.07273333,0.05468333,0.03755,0.041233335,0.13346668,0.04448889,1.0,0.0,0.0,0.0,0.0
R_4qCMroraKr4xg1I,694.0,6.0,2.39,Test Cases,Text,Clear,Sum Positives,3,0.037816666,0.33699998,0.0433,2.3981502,0.17661667,0.22841667,0.047666665,0.45270002,0.15089999,1.0,0.0,0.0,0.0,0.0
R_4qx5RrPyK6ihQIp,115.0,5.0,2.19,Detailed Fix,Text,Clear,Fibonacci,3,0.017166667,0.0417,0.026333334,0.04628333,0.07823333,0.052416667,0.036233332,0.16688332,0.05562778,1.0,0.0,0.0,0.0,0.0
R_4wWivp55FanY1qx,1244.0,1.0,0.5,Conceptual,Python,Clear,Fibonacci,5,1.0563667,2.0019333,1.00185,0.85831666,0.3056833,2.0056665,1.2401333,3.5514834,1.1838278,1.0,0.0,1.0,0.0,0.3333333333333333
R_4wWivp55FanY1qx,1244.0,1.0,0.5,Conceptual,Python,Clear,Average Rainfall,5,0.8994,2.0003333,1.0002834,0.9313667,0.92676663,1.1500833,1.2011167,3.2779665,1.0926555,1.0,0.0,1.0,1.0,0.6666666666666666
R_50N5wHYBQ35Ogvu,1399.0,1.0,0.0,Detailed Fix,Text,Clear,Palindrome,2,2.0121667,2.0003,1.0001833,0.37480003,0.33075,2.3097,2.3401167,4.980567,1.6601889,1.0,1.0,1.0,1.0,1.0
R_50N5wHYBQ35Ogvu,1399.0,1.0,0.0,Detailed Fix,Text,Clear,Average Rainfall,2,0.98723334,2.00025,0.6407167,1.0497667,0.63601667,0.74575,1.9513834,3.33315,1.11105,1.0,1.0,1.0,1.0,1.0
R_50PGIXRWmHY3uwz,560.0,3.0,5.0,No Hint,Python,Clear,Count Pos Neg,2,0.6109167,0.9500333,0.0,0.87476665,0.17549999,0.43426666,1.0662167,1.6759833,0.5586611,1.0,0.0,1.0,1.0,0.6666666666666666
R_50PGIXRWmHY3uwz,560.0,3.0,5.0,No Hint,Python,Confused,Average Rainfall,2,0.38511667,0.88085,0.0,0.46313334,0.31798333,0.8594,0.64806664,1.8254501,0.6084833,0.0,1.0,1.0,0.0,0.6666666666666666
R_515s2Y2qgp1ophL,628.0,1.0,0.0,Test Cases,Text,Confused,Average Rainfall,1,0.47921667,1.8171,0.44738334,1.1981,0.18081667,0.45435,0.5665167,1.2016833,0.40056112,0.0,0.0,1.0,0.0,0.3333333333333333
R_515s2Y2qgp1ophL,628.0,1.0,0.0,Test Cases,Text,Clear,Palindrome,1,1.1103,0.56085,0.1573,0.79831666,0.21218333,0.105783336,0.2114,0.5293667,0.17645556,1.0,1.0,1.0,1.0,1.0
R_51HiFlxkapkio71,637.0,1.0,1.01,Test Cases,Text,Confused,Fibonacci,3,0.3985,0.8322166,0.5794333,0.6120167,0.66268337,0.22633334,1.47865,2.3676667,0.7892222,0.0,0.0,0.0,1.0,0.3333333333333333
R_51HiFlxkapkio71,637.0,1.0,1.01,Test Cases,Text,Clear,Average Rainfall,3,0.39923334,0.9595,0.49240002,0.83273333,0.6293833,0.17085001,0.2958,1.0960333,0.36534443,1.0,1.0,1.0,1.0,1.0
R_51RaMYbsbir6TZC,1670.0,1.0,0.0,Test Cases,Python,Clear,Count Pos Neg,2,7.649783,2.0006,1.0036167,0.58129996,0.25781667,3.4730165,0.7991667,4.5299997,1.51,1.0,0.0,0.0,0.0,0.0
R_51RaMYbsbir6TZC,1670.0,1.0,0.0,Test Cases,Python,Confused,Average Rainfall,2,0.96503335,2.0020335,1.0033166,1.2806666,0.22065,0.27484998,0.917,1.4125,0.47083333,0.0,0.0,1.0,1.0,0.6666666666666666
R_51zMVx1QNIoiYpq,1100.0,2.0,0.5,No Hint,Text,Clear,Average Rainfall,5,0.6307166,3.0008667,0.0,0.55801666,2.7907999,3.9296668,1.1478667,7.8683333,2.6227777,1.0,0.0,1.0,1.0,0.6666666666666666
R_51zMVx1QNIoiYpq,1100.0,2.0,0.5,No Hint,Text,Clear,Sum Positives,5,0.40741667,2.6558166,0.0,0.35066667,0.2651,1.00745,0.27368334,1.5462334,0.51541114,1.0,1.0,1.0,1.0,1.0
R_52AsjeSQI1alfIJ,570.0,2.0,0.25,Conceptual,Python,Clear,Sum Positives,5,0.10333333,0.0561,1.0007167,0.11931667,0.26193333,0.35083333,0.44526666,1.0580333,0.3526778,1.0,0.0,0.0,0.0,0.0
R_52AsjeSQI1alfIJ,570.0,2.0,0.25,Conceptual,Python,Clear,Count Pos Neg,5,0.27855,1.3624834,0.15595001,1.7761834,0.21511666,1.0876833,0.5499333,1.8527334,0.6175778,1.0,0.0,0.0,0.0,0.0
R_52LMga9YzhHtbKo,1820.0,1.0,0.0,Test Cases,Python,Confused,Sum Positives,5,0.24741668,2.00195,0.70898336,2.5082831,1.7435,1.7971168,0.44390002,3.9845166,1.3281722,0.0,0.0,0.0,1.0,0.3333333333333333
R_52LMga9YzhHtbKo,1820.0,1.0,0.0,Test Cases,Python,Clear,Average Rainfall,5,2.299,2.0020666,1.0002667,1.7706,2.1982334,0.19196667,0.30208334,2.6922834,0.89742774,1.0,0.0,0.0,0.0,0.0
R_52ogLo4xm8XTGkT,90.0,7.0,2.47,No Hint,Text,Confused,Palindrome,1,0.023466667,0.03341667,0.0,0.030083332,0.037299998,0.047566667,0.042683337,0.12754999,0.042516667,0.0,0.0,1.0,0.0,0.3333333333333333
R_537BcHoMVumXpJz,377.0,1.0,2.03,Detailed Fix,Python,Clear,Count Pos Neg,2,0.14823334,2.0005,0.80845,0.11331666,0.124466665,0.2754,0.085700005,0.48556668,0.16185555,1.0,0.0,0.0,1.0,0.3333333333333333
R_537BcHoMVumXpJz,377.0,1.0,2.03,Detailed Fix,Python,Confused,Average Rainfall,2,0.0806,0.2509,0.14361666,0.08936667,0.07205,0.06998333,0.06363334,0.20566668,0.068555556,0.0,1.0,0.0,0.0,0.3333333333333333
R_53l3CnBoMWQbwma,548.0,1.0,0.0,No Hint,Python,Clear,Average Rainfall,5,0.25588334,2.3455665,0.0,0.4174,0.39898333,0.1805,0.17755,0.75703335,0.25234446,1.0,0.0,1.0,0.0,0.3333333333333333
R_53l3CnBoMWQbwma,548.0,1.0,0.0,No Hint,Python,Clear,Fibonacci,5,0.08991667,2.3742332,0.0,0.26334998,0.15248333,0.77763337,0.16386667,1.0939833,0.36466113,1.0,0.0,0.0,0.0,0.0
R_5643O4NmKVbwBYf,1157.0,1.0,0.0,No Hint,Python,Clear,Palindrome,1,0.5877167,2.5760834,0.0,0.48466668,0.84515,1.3649334,1.8233833,4.033467,1.3444889,1.0,1.0,0.0,0.0,0.3333333333333333
R_5643O4NmKVbwBYf,1157.0,1.0,0.0,No Hint,Python,Clear,Average Rainfall,1,0.73775,3.00195,0.0,1.0887166,0.644,1.2495999,1.5460666,3.4396667,1.1465555,1.0,0.0,0.0,0.0,0.0
R_56pmvzidik2Cuvn,1359.0,5.0,1.94,Conceptual,Text,Confused,Fibonacci,1,1.7600167,2.0002832,0.23956665,0.26641667,2.23835,2.8108666,0.051900003,5.1011167,1.7003722,0.0,1.0,1.0,1.0,1.0
R_56pmvzidik2Cuvn,1359.0,5.0,1.94,Conceptual,Text,Confused,Sum Positives,1,0.05275,2.0002334,0.13649999,1.2723166,0.14898333,2.2173333,1.3476833,3.714,1.238,0.0,0.0,0.0,0.0,0.0
R_578QQTLsARAH2Ca,1383.0,1.0,0.0,Conceptual,Python,Clear,Palindrome,1,1.5593166,2.0007167,1.0006,0.37935,0.375,1.4204667,1.8033333,3.5988,1.1996,1.0,1.0,0.0,1.0,0.6666666666666666
R_578QQTLsARAH2Ca,1383.0,1.0,0.0,Conceptual,Python,Confused,Average Rainfall,1,1.2260333,2.00065,1.0005667,0.6491334,0.17833333,2.8136833,0.7766834,3.7687,1.2562333,0.0,0.0,0.0,0.0,0.0
R_578X6Btb7fFgjUR,429.0,1.0,0.0,Conceptual,Python,Clear,Average Rainfall,1,0.5284,0.65400004,0.32003334,0.29108334,0.14770001,0.18249999,0.39813334,0.72833335,0.24277778,1.0,0.0,1.0,0.0,0.3333333333333333
R_578X6Btb7fFgjUR,429.0,1.0,0.0,Conceptual,Python,Clear,Sum Positives,1,0.26828334,0.28954998,0.24970001,0.1009,0.25158334,0.21691667,0.55661666,1.0251167,0.34170553,1.0,1.0,1.0,0.0,0.6666666666666666
R_57Q4pn1rhzGwb9D,1149.0,4.0,0.95,Conceptual,Text,Confused,Average Rainfall,3,6.3244333,0.6982833,0.17506666,0.5907833,0.12895,4.41905,0.5762333,5.1242337,1.7080778,0.0,0.0,1.0,0.0,0.3333333333333333
R_57Q4pn1rhzGwb9D,1149.0,4.0,0.95,Conceptual,Text,Clear,Palindrome,3,0.23343332,1.6378,0.28465,0.31365,0.22911666,0.5747667,1.28725,2.0911334,0.69704443,1.0,1.0,1.0,1.0,1.0
R_57qajfFWQxrRkff,2090.0,1.0,0.0,Conceptual,Text,Clear,Fibonacci,3,2.0653665,2.0019834,1.0004833,1.1932167,0.39858335,0.56455004,0.36023334,1.3233666,0.4411222,1.0,0.0,0.0,0.0,0.0
R_57qajfFWQxrRkff,2090.0,1.0,0.0,Conceptual,Text,Confused,Average Rainfall,3,1.0678166,2.0003667,1.0031667,0.41326666,0.6763833,2.4809833,0.45503333,3.6124,1.2041334,0.0,0.0,0.0,0.0,0.0
R_58qp9SdHzjsELGV,845.0,1.0,0.0,Test Cases,Python,Clear,Average Rainfall,1,0.66181666,2.0002167,0.6159833,0.50556666,0.38785,0.5484333,0.837,1.7732834,0.59109443,1.0,1.0,0.0,1.0,0.6666666666666666
R_58qp9SdHzjsELGV,845.0,1.0,0.0,Test Cases,Python,Clear,Fibonacci,1,0.57941663,2.0017333,0.6242834,0.39760002,0.50313336,0.35786667,1.9070333,2.7680333,0.9226778,1.0,1.0,0.0,0.0,0.3333333333333333
R_59b1rrx2cYQGWWt,624.0,1.0,0.0,Conceptual,Python,Confused,Sum Positives,4,0.18743333,0.9719166,0.41346666,0.20971666,0.30736667,0.53013337,0.22636667,1.0638667,0.35462224,0.0,1.0,0.0,0.0,0.3333333333333333
R_59b1rrx2cYQGWWt,624.0,1.0,0.0,Conceptual,Python,Clear,Count Pos Neg,4,0.43081668,1.1080667,0.67450005,0.7752,0.38188332,0.8314667,0.9259333,2.1392832,0.7130945,1.0,0.0,1.0,0.0,0.3333333333333333
R_59gn64PpEJ5dmG0,334.0,1.0,0.0,No Hint,Text,Clear,Fibonacci,4,0.17253333,1.0446334,0.0,0.42998332,0.12575,0.4664667,0.22811668,0.82033336,0.27344444,1.0,0.0,1.0,1.0,0.6666666666666666
R_59gn64PpEJ5dmG0,334.0,1.0,0.0,No Hint,Text,Clear,Count Pos Neg,4,0.33638334,0.41725,0.0,0.24521667,0.17308334,0.393,0.43603334,1.0021167,0.33403888,1.0,0.0,0.0,0.0,0.0
R_59xQYzaw7dGREUV,1000.0,1.0,0.0,No Hint,Text,Clear,Fibonacci,1,0.56835,1.7239834,0.0,1.0533334,0.74303335,0.5400833,1.8007333,3.0838501,1.0279499,1.0,0.0,1.0,1.0,0.6666666666666666
R_59xQYzaw7dGREUV,1000.0,1.0,0.0,No Hint,Text,Clear,Count Pos Neg,1,0.59648335,1.24605,0.0,0.9005334,1.4382333,0.6130667,1.4459834,3.4972835,1.1657611,1.0,0.0,1.0,1.0,0.6666666666666666
R_5A4kH3pqTlNaCFr,880.0,1.0,0.0,Detailed Fix,Python,Clear,Count Pos Neg,4,0.9887,2.0024333,1.0002667,0.39251667,0.67048335,0.47838333,0.47338334,1.62225,0.54074997,1.0,0.0,1.0,0.0,0.3333333333333333
R_5A4kH3pqTlNaCFr,880.0,1.0,0.0,Detailed Fix,Python,Confused,Palindrome,4,1.60635,2.0002666,1.0002667,0.6053333,0.25318334,0.5923833,0.37703332,1.2226001,0.40753332,0.0,0.0,0.0,1.0,0.3333333333333333
R_5Ax8Km3rYWH2rtL,130.0,2.0,0.0,Conceptual,Python,Confused,Average Rainfall,3,0.010583333,0.0966,0.043866668,0.6055667,0.0754,0.21745,0.05285,0.3457,0.11523333,0.0,0.0,0.0,0.0,0.0
R_5BbGUjQjzyxfNtv,1455.0,7.0,3.01,Test Cases,Python,Clear,Count Pos Neg,3,0.2395,2.7768166,0.85728335,3.6181834,1.3581166,2.26555,2.00615,5.6298165,1.8766056,1.0,0.0,1.0,0.0,0.3333333333333333
R_5BbGUjQjzyxfNtv,1455.0,7.0,3.01,Test Cases,Python,Clear,Palindrome,3,0.23171666,0.7584167,1.00035,2.2313666,1.0150167,0.16388334,1.3658834,2.5447834,0.8482611,1.0,0.0,1.0,1.0,0.6666666666666666
R_5CjnKtCKMAPBp6x,783.0,1.0,1.0,No Hint,Text,Confused,Sum Positives,4,0.38393334,2.4289,0.0,0.25556666,0.5895334,2.4469,0.4682167,3.50465,1.1682167,0.0,0.0,0.0,0.0,0.0
